date_unix,main_temp,main_pressure,main_humidity,main_temp_min,main_temp_max,wind_speed,wind_deg,weather_main,weather_description,clouds
1429475963,295.468,1023.9,45,295.468,295.468,4.72,123.504,Clouds,overcast clouds,92
1429479570,295.468,1023.9,45,295.468,295.468,4.72,123.504,Clouds,overcast clouds,92
1429483163,291.786,1021.68,75,291.786,291.786,5.09,115,Rain,light rain,92
1429486795,291.786,1021.68,75,291.786,291.786,5.09,115,Rain,light rain,92
1429490485,291.786,1021.68,75,291.786,291.786,5.09,115,Rain,light rain,92
1429494028,291.786,1021.68,75,291.786,291.786,5.09,115,Rain,light rain,92
1429497585,289.948,1019.59,97,289.948,289.948,5.51,132.003,Rain,moderate rain,92
1429501177,289.948,1019.59,97,289.948,289.948,5.51,132.003,Rain,moderate rain,92
1429504880,290.57,1015.72,97,290.57,290.57,5.78,143.501,Rain,moderate rain,92
1429508429,290.57,1015.72,97,290.57,290.57,5.78,143.501,Rain,moderate rain,92
1429511990,290.57,1015.72,97,290.57,290.57,5.78,143.501,Rain,moderate rain,92
1429515608,290.57,1015.72,97,290.57,290.57,5.78,143.501,Rain,moderate rain,92
1429519160,291.12,1011.79,98,291.12,291.12,6.38,151.501,Rain,moderate rain,92
1429522834,291.12,1011.79,98,291.12,291.12,6.38,151.501,Rain,moderate rain,92
1429526468,292.285,1013.34,92,292.285,292.285,3.78,215.508,Rain,light rain,80
1429530193,292.285,1013.34,92,292.285,292.285,3.78,215.508,Rain,light rain,80
1429533552,292.285,1013.34,92,292.285,292.285,3.78,215.508,Rain,light rain,80
1429537166,295.584,1013.61,77,295.584,295.584,3.77,223,Clouds,few clouds,24
1429540891,295.584,1013.61,77,295.584,295.584,3.77,223,Clouds,few clouds,24
1429544628,295.584,1013.61,77,295.584,295.584,3.77,223,Clouds,few clouds,24
1429548251,298.758,1011.05,63,298.758,298.758,3.88,205,Clouds,few clouds,12
1429551579,298.758,1011.05,63,298.758,298.758,3.88,205,Clouds,few clouds,12
1429555215,298.758,1011.05,63,298.758,298.758,3.88,205,Clouds,few clouds,12
1429558958,297.777,1008.76,67,297.777,297.777,5.37,202,Rain,light rain,32
1429562366,297.777,1008.76,67,297.777,297.777,5.37,202,Rain,light rain,32
1429565965,297.777,1008.76,67,297.777,297.777,5.37,202,Rain,light rain,32
1429569578,290.051,1010.42,97,290.051,290.051,2.51,224.009,Rain,moderate rain,48
1429573176,290.051,1010.42,97,290.051,290.051,2.51,224.009,Rain,moderate rain,48
1429576941,290.051,1010.42,97,290.051,290.051,2.51,224.009,Rain,moderate rain,48
1429580411,288.911,1011.2,96,288.911,288.911,2.21,225,Rain,moderate rain,36
1429584004,288.911,1011.2,96,288.911,288.911,2.21,225,Rain,moderate rain,36
1429587572,288.911,1011.2,96,288.911,288.911,2.21,225,Rain,moderate rain,36
1429591181,288.999,1011.04,94,288.999,288.999,2.86,231.004,Rain,light rain,0
1429594794,288.999,1011.04,94,288.999,288.999,2.86,231.004,Rain,light rain,0
1429598363,288.999,1011.04,94,288.999,288.999,2.86,231.004,Rain,light rain,0
1429601975,288.999,1011.04,94,288.999,288.999,2.86,231.004,Rain,light rain,0
1429605599,287.771,1012.13,92,287.771,287.771,3.1,271.506,Clouds,few clouds,24
1429609167,287.771,1012.13,92,287.771,287.771,3.1,271.506,Clouds,few clouds,24
1429612747,287.166,1016.3,82,287.166,287.166,2.81,302,Clear,Sky is Clear,0
1429616402,287.166,1016.3,82,287.166,287.166,2.81,302,Clear,Sky is Clear,0
1429619957,287.166,1016.3,82,287.166,287.166,2.81,302,Clear,Sky is Clear,0
1429623534,289.93,1017.97,58,289.93,289.93,2.9,288.001,Clear,Sky is Clear,0
1429627209,289.93,1017.97,58,289.93,289.93,2.9,288.001,Clear,Sky is Clear,0
1429630895,289.93,1017.97,58,289.93,289.93,2.9,288.001,Clear,Sky is Clear,0
1429634488,291.398,1017.28,42,291.398,291.398,3.11,261.511,Clouds,few clouds,12
1429638026,291.398,1017.28,42,291.398,291.398,3.11,261.511,Clouds,few clouds,12
1429641616,291.398,1017.28,42,291.398,291.398,3.11,261.511,Clouds,few clouds,12
1429645228,292.061,1016.44,33,292.061,292.061,4.01,251.503,Clear,Sky is Clear,0
1429648773,292.061,1016.44,33,292.061,292.061,4.01,251.503,Clear,Sky is Clear,0
1429652372,292.061,1016.44,33,292.061,292.061,4.01,251.503,Clear,Sky is Clear,0
1429655975,288.899,1017.82,35,288.899,288.899,3.66,260.003,Clear,Sky is Clear,0
1429659579,288.899,1017.82,35,288.899,288.899,3.66,260.003,Clear,Sky is Clear,0
1429663271,288.899,1017.82,35,288.899,288.899,3.66,260.003,Clear,Sky is Clear,0
1429666802,284.272,1019.28,44,284.272,284.272,2.15,262.003,Clear,Sky is Clear,0
1429670398,284.272,1019.28,44,284.272,284.272,2.15,262.003,Clear,Sky is Clear,0
1429673982,284.272,1019.28,44,284.272,284.272,2.15,262.003,Clear,Sky is Clear,0
1429677568,280.108,1019.02,62,280.108,280.108,1.36,238.502,Clear,Sky is Clear,0
1429681155,280.108,1019.02,62,280.108,280.108,1.36,238.502,Clear,Sky is Clear,0
1429684826,280.108,1019.02,62,280.108,280.108,1.36,238.502,Clear,Sky is Clear,0
1429688347,280.108,1019.02,62,280.108,280.108,1.36,238.502,Clear,Sky is Clear,0
1429691964,279.719,1018.67,54,279.719,279.719,1.96,206.001,Clear,Sky is Clear,0
1429695548,279.719,1018.67,54,279.719,279.719,1.96,206.001,Clear,Sky is Clear,0
1429699148,284.282,1017.43,41,284.282,284.282,2.82,216.501,Clouds,few clouds,20
1429702766,284.282,1017.43,41,284.282,284.282,2.82,216.501,Clouds,few clouds,20
1429706336,284.282,1017.43,41,284.282,284.282,2.82,216.501,Clouds,few clouds,20
1429709997,284.282,1017.43,41,284.282,284.282,2.82,216.501,Clouds,few clouds,20
1429713614,291.56,1016.26,33,291.56,291.56,4.21,218.002,Clouds,few clouds,12
1429717283,291.56,1016.26,33,291.56,291.56,4.21,218.002,Clouds,few clouds,12
1429720993,296.209,1012.56,29,296.209,296.209,6.21,228.501,Clear,Sky is Clear,0
1429724361,296.209,1012.56,29,296.209,296.209,6.21,228.501,Clear,Sky is Clear,0
1429728041,296.209,1012.56,29,296.209,296.209,6.21,228.501,Clear,Sky is Clear,0
1429731652,293.576,1012.42,38,293.576,293.576,5.82,262.006,Rain,light rain,56
1429735210,293.576,1012.42,38,293.576,293.576,5.82,262.006,Rain,light rain,56
1429738889,293.576,1012.42,38,293.576,293.576,5.82,262.006,Rain,light rain,56
1429742367,292.5,1013.06,30,292.5,292.5,5.21,268.5,Clear,sky is clear,8
1429745985,292.5,1013.06,30,292.5,292.5,5.21,268.5,Clear,sky is clear,8
1429749651,292.5,1013.06,30,292.5,292.5,5.21,268.5,Clear,sky is clear,8
1429753318,290.052,1014.19,29,290.052,290.052,4.16,282.505,Clear,Sky is Clear,0
1429756991,290.052,1014.19,29,290.052,290.052,4.16,282.505,Clear,Sky is Clear,0
1429760411,290.052,1014.19,29,290.052,290.052,4.16,282.505,Clear,Sky is Clear,0
1429764022,286.931,1015.71,29,286.931,286.931,4.17,306.001,Clear,Sky is Clear,0
1429767586,286.931,1015.71,29,286.931,286.931,4.17,306.001,Clear,Sky is Clear,0
1429771179,286.931,1015.71,29,286.931,286.931,4.17,306.001,Clear,Sky is Clear,0
1429774773,286.931,1015.71,29,286.931,286.931,4.17,306.001,Clear,Sky is Clear,0
1429778349,283.493,1017.5,38,283.493,283.493,3.5,319.506,Clear,Sky is Clear,0
1429781951,283.493,1017.5,38,283.493,283.493,3.5,319.506,Clear,Sky is Clear,0
1429785522,282.432,1018.1,39,282.432,282.432,3.56,325.501,Clear,Sky is Clear,0
1429789254,282.576,1020.45,33,282.576,282.576,3.11,310,Clear,Sky is Clear,0
1429792906,282.576,1020.45,33,282.576,282.576,3.11,310,Clear,Sky is Clear,0
1429796656,286.243,1020.39,26,286.243,286.243,3.67,293.5,Clear,Sky is Clear,0
1429800383,286.243,1020.39,26,286.243,286.243,3.67,293.5,Clear,Sky is Clear,0
1429810938,289.127,1017.95,22,289.127,289.127,4.22,284.001,Clear,sky is clear,8
1429814730,289.127,1017.95,22,289.127,289.127,4.22,284.001,Clear,sky is clear,8
1429818387,289.49,1016.52,21,289.49,289.49,4.58,290.507,Clouds,broken clouds,68
1429821899,289.49,1016.52,21,289.49,289.49,4.58,290.507,Clouds,broken clouds,68
1429825434,289.49,1016.52,21,289.49,289.49,4.58,290.507,Clouds,broken clouds,68
1429828970,287.064,1018.3,24,287.064,287.064,4.07,306.502,Clouds,broken clouds,64
1429832398,287.064,1018.3,24,287.064,287.064,4.07,306.502,Clouds,broken clouds,64
1429836063,287.064,1018.3,24,287.064,287.064,4.07,306.502,Clouds,broken clouds,64
1429839819,284.002,1020.55,29,284.002,284.002,3.42,317.001,Clear,Sky is Clear,0
1429843540,284.002,1020.55,29,284.002,284.002,3.42,317.001,Clear,Sky is Clear,0
1429847039,284.002,1020.55,29,284.002,284.002,3.42,317.001,Clear,Sky is Clear,0
1429850867,281.41,1021.5,36,281.41,281.41,2.81,315.001,Clear,Sky is Clear,0
1429854046,281.41,1021.5,36,281.41,281.41,2.81,315.001,Clear,Sky is Clear,0
1429861689,279.303,1022.78,45,279.303,279.303,2.33,324.001,Clouds,few clouds,20
1429864989,279.303,1022.78,45,279.303,279.303,2.33,324.001,Clouds,few clouds,20
1429868654,279.303,1022.78,45,279.303,279.303,2.33,324.001,Clouds,few clouds,20
1429872555,280.872,1024.54,37,280.872,280.872,2.87,343.009,Clear,Sky is Clear,0
1429875733,280.872,1024.54,37,280.872,280.872,2.87,343.009,Clear,Sky is Clear,0
1429879326,280.872,1024.54,37,280.872,280.872,2.87,343.009,Clear,Sky is Clear,0
1429882918,285.248,1024.6,26,285.248,285.248,3.67,326.006,Clear,Sky is Clear,0
1429886572,285.248,1024.6,26,285.248,285.248,3.67,326.006,Clear,Sky is Clear,0
1429890362,285.248,1024.6,26,285.248,285.248,3.67,326.006,Clear,Sky is Clear,0
1429894093,289.077,1022.54,18,289.077,289.077,4.11,309.001,Clear,Sky is Clear,0
1429897278,289.077,1022.54,18,289.077,289.077,4.11,309.001,Clear,Sky is Clear,0
1429901051,289.077,1022.54,18,289.077,289.077,4.11,309.001,Clear,Sky is Clear,0
1429904517,289.077,1022.54,18,289.077,289.077,4.11,309.001,Clear,Sky is Clear,0
1429908200,290.926,1020.82,16,290.926,290.926,4.3,309.502,Clear,Sky is Clear,0
1429911613,290.926,1020.82,16,290.926,290.926,4.3,309.502,Clear,Sky is Clear,0
1429915374,288.202,1021.43,19,288.202,288.202,3.36,314.004,Clear,Sky is Clear,0
1429918791,288.202,1021.43,19,288.202,288.202,3.36,314.004,Clear,Sky is Clear,0
1429922526,288.202,1021.43,19,288.202,288.202,3.36,314.004,Clear,Sky is Clear,0
1429926129,283.034,1022.67,30,283.034,283.034,2.36,334.502,Clear,Sky is Clear,0
1429929744,283.034,1022.67,30,283.034,283.034,2.36,334.502,Clear,Sky is Clear,0
1429933345,283.034,1022.67,30,283.034,283.034,2.36,334.502,Clear,Sky is Clear,0
1429937223,278.712,1023.34,45,278.712,278.712,2.21,345.501,Clouds,few clouds,12
1429940495,278.712,1023.34,45,278.712,278.712,2.21,345.501,Clouds,few clouds,12
1429944261,278.712,1023.34,45,278.712,278.712,2.21,345.501,Clouds,few clouds,12
1429947798,280.053,1024.22,40,280.053,280.053,2.17,0.00268555,Clouds,overcast clouds,92
1429951390,280.053,1024.22,40,280.053,280.053,2.17,0.00268555,Clouds,overcast clouds,92
1429955004,280.053,1024.22,40,280.053,280.053,2.17,0.00268555,Clouds,overcast clouds,92
1429958841,279.752,1022.85,39,279.752,279.752,2.32,34.0005,Clouds,broken clouds,76
1429962079,279.752,1022.85,39,279.752,279.752,2.32,34.0005,Clouds,broken clouds,76
1429965704,279.752,1022.85,39,279.752,279.752,2.32,34.0005,Clouds,broken clouds,76
1429969381,283.273,1022.24,28,283.273,283.273,2.06,47.0029,Clouds,overcast clouds,88
1429972910,283.273,1022.24,28,283.273,283.273,2.06,47.0029,Clouds,overcast clouds,88
1429976671,283.273,1022.24,28,283.273,283.273,2.06,47.0029,Clouds,overcast clouds,88
1429980342,284.906,1020.25,32,284.906,284.906,1.6,61.0004,Clouds,overcast clouds,92
1429983719,284.906,1020.25,32,284.906,284.906,1.6,61.0004,Clouds,overcast clouds,92
1429987338,284.906,1020.25,32,284.906,284.906,1.6,61.0004,Clouds,overcast clouds,92
1429990827,284.906,1020.25,32,284.906,284.906,1.6,61.0004,Clouds,overcast clouds,92
1429994452,282.037,1016.95,82,282.037,282.037,1.61,96.0022,Rain,light rain,92
1429997974,282.037,1016.95,82,282.037,282.037,1.61,96.0022,Rain,light rain,92
1430001544,282.037,1016.95,82,282.037,282.037,1.61,96.0022,Rain,light rain,92
1430005138,279.438,1014.9,100,279.438,279.438,1.96,79.0097,Rain,moderate rain,100
1430008736,279.438,1014.9,100,279.438,279.438,1.96,79.0097,Rain,moderate rain,100
1430012427,279.009,1014.12,99,279.009,279.009,1.81,61.0006,Rain,light rain,92
1430015965,279.009,1014.12,99,279.009,279.009,1.81,61.0006,Rain,light rain,92
1430019571,279.009,1014.12,99,279.009,279.009,1.81,61.0006,Rain,light rain,92
1430023174,278.808,1013.1,99,278.808,278.808,2.11,30.5024,Rain,light rain,92
1430026738,278.808,1013.1,99,278.808,278.808,2.11,30.5024,Rain,light rain,92
1430030343,278.808,1013.1,99,278.808,278.808,2.11,30.5024,Rain,light rain,92
1430033945,278.797,1012.84,99,278.797,278.797,1.96,11.0023,Rain,light rain,92
1430037562,278.797,1012.84,99,278.797,278.797,1.96,11.0023,Rain,light rain,92
1430041143,278.797,1012.84,99,278.797,278.797,1.96,11.0023,Rain,light rain,92
1430044721,279.075,1012.89,99,279.075,279.075,2.12,12.0005,Rain,moderate rain,92
1430048300,279.075,1012.89,99,279.075,279.075,2.12,12.0005,Rain,moderate rain,92
1430052206,279.075,1012.89,99,279.075,279.075,2.12,12.0005,Rain,moderate rain,92
1430055631,281.353,1014.3,89,281.353,281.353,2.06,7.00107,Rain,light rain,88
1430059219,281.353,1014.3,89,281.353,281.353,2.06,7.00107,Rain,light rain,88
1430062903,281.353,1014.3,89,281.353,281.353,2.06,7.00107,Rain,light rain,88
1430066620,287.349,1013.66,60,287.349,287.349,1.67,24.5002,Clear,Sky is Clear,0
1430070024,287.349,1013.66,60,287.349,287.349,1.67,24.5002,Clear,Sky is Clear,0
1430073638,287.349,1013.66,60,287.349,287.349,1.67,24.5002,Clear,Sky is Clear,0
1430077226,289.148,1012.59,50,289.148,289.148,1.87,15.0001,Clear,Sky is Clear,0
1430080785,289.148,1012.59,50,289.148,289.148,1.87,15.0001,Clear,Sky is Clear,0
1430084358,289.148,1012.59,50,289.148,289.148,1.87,15.0001,Clear,Sky is Clear,0
1430087965,289.148,1012.59,50,289.148,289.148,1.87,15.0001,Clear,Sky is Clear,0
1430091574,284.445,1013.41,62,284.445,284.445,1.16,352.501,Clear,Sky is Clear,0
1430095179,284.445,1013.41,62,284.445,284.445,1.16,352.501,Clear,Sky is Clear,0
1430098834,277.894,1014.37,81,277.894,277.894,0.52,99.004,Clear,Sky is Clear,0
1430102449,277.894,1014.37,81,277.894,277.894,0.52,99.004,Clear,Sky is Clear,0
1430105994,277.894,1014.37,81,277.894,277.894,0.52,99.004,Clear,Sky is Clear,0
1430109620,276.114,1014.06,81,276.114,276.114,2.11,233.002,Clear,Sky is Clear,0
1430113173,276.114,1014.06,81,276.114,276.114,2.11,233.002,Clear,Sky is Clear,0
1430116790,276.114,1014.06,81,276.114,276.114,2.11,233.002,Clear,Sky is Clear,0
1430120388,275.146,1014.08,83,275.146,275.146,1.82,267.505,Clouds,few clouds,12
1430124032,275.146,1014.08,83,275.146,275.146,1.82,267.505,Clouds,few clouds,12
1430127574,275.146,1014.08,83,275.146,275.146,1.82,267.505,Clouds,few clouds,12
1430131184,280.004,1016.03,62,280.004,280.004,3.01,344.502,Clear,Sky is Clear,0
1430134784,280.004,1016.03,62,280.004,280.004,3.01,344.502,Clear,Sky is Clear,0
1430138405,280.004,1016.03,62,280.004,280.004,3.01,344.502,Clear,Sky is Clear,0
1430142243,287.566,1016.75,47,287.566,287.566,2.76,341,Clear,Sky is Clear,0
1430145986,287.566,1016.75,47,287.566,287.566,2.76,341,Clear,Sky is Clear,0
1430149609,287.566,1016.75,47,287.566,287.566,2.76,341,Clear,Sky is Clear,0
1430153157,290.26,1015.65,41,290.26,290.26,2.72,317.009,Clear,Sky is Clear,0
1430156769,290.26,1015.65,41,290.26,290.26,2.72,317.009,Clear,Sky is Clear,0
1430160305,290.26,1015.65,41,290.26,290.26,2.72,317.009,Clear,Sky is Clear,0
1430163978,289.877,1014.71,37,289.877,289.877,3.41,314.004,Clouds,broken clouds,56
1430167671,289.877,1014.71,37,289.877,289.877,3.41,314.004,Clouds,broken clouds,56
1430171079,289.877,1014.71,37,289.877,289.877,3.41,314.004,Clouds,broken clouds,56
1430174973,287.262,1017.22,40,287.262,287.262,3.85,322.005,Clouds,overcast clouds,88
1430178037,287.262,1017.22,40,287.262,287.262,3.85,322.005,Clouds,overcast clouds,88
1430181833,287.262,1017.22,40,287.262,287.262,3.85,322.005,Clouds,overcast clouds,88
1430185578,284.481,1019.17,49,284.481,284.481,3.54,332.003,Clear,Sky is Clear,0
1430189164,284.481,1019.17,49,284.481,284.481,3.54,332.003,Clear,Sky is Clear,0
1430192943,284.481,1019.17,49,284.481,284.481,3.54,332.003,Clear,Sky is Clear,0
1430196507,281.742,1020.01,54,281.742,281.742,3.27,333.004,Clear,Sky is Clear,0
1430199958,281.742,1020.01,54,281.742,281.742,3.27,333.004,Clear,Sky is Clear,0
1430203557,281.742,1020.01,54,281.742,281.742,3.27,333.004,Clear,Sky is Clear,0
1430207180,280.079,1020.58,59,280.079,280.079,3.07,331.003,Clear,Sky is Clear,0
1430210549,280.079,1020.58,59,280.079,280.079,3.07,331.003,Clear,Sky is Clear,0
1430214305,280.079,1020.58,59,280.079,280.079,3.07,331.003,Clear,Sky is Clear,0
1430218108,281.587,1021.58,56,281.587,281.587,2.71,333.004,Clear,Sky is Clear,0
1430225481,281.587,1021.58,56,281.587,281.587,2.71,333.004,Clear,Sky is Clear,0
1430229068,288.267,1021.17,47,288.267,288.267,3.41,351.506,Clear,Sky is Clear,0
1430239774,292.064,1019.94,42,292.064,292.064,3.01,338.5,Clear,sky is clear,8
1430243661,292.064,1019.94,42,292.064,292.064,3.01,338.5,Clear,sky is clear,8
1430247126,292.064,1019.94,42,292.064,292.064,3.01,338.5,Clear,sky is clear,8
1430250512,293.124,1018.68,38,293.124,293.124,2.96,339.002,Clear,Sky is Clear,0
1430257284,293.124,1018.68,38,293.124,293.124,2.96,339.002,Clear,Sky is Clear,0
1430264577,288.973,1017.92,45,288.973,288.973,1.86,342.006,Clear,Sky is Clear,0
1430268312,288.973,1017.92,45,288.973,288.973,1.86,342.006,Clear,Sky is Clear,0
1430271870,281.699,1018.41,79,281.699,281.699,1.12,258.501,Clear,Sky is Clear,0
1430275471,281.699,1018.41,79,281.699,281.699,1.12,258.501,Clear,Sky is Clear,0
1430279188,281.699,1018.41,79,281.699,281.699,1.12,258.501,Clear,Sky is Clear,0
1430286373,281.78,1018.09,70,281.78,281.78,2.47,287.002,Clouds,broken clouds,56
1430289980,281.78,1018.09,70,281.78,281.78,2.47,287.002,Clouds,broken clouds,56
1430293565,279.952,1016.13,75,279.952,279.952,1.67,269.502,Clouds,few clouds,12
1430297075,279.952,1016.13,75,279.952,279.952,1.67,269.502,Clouds,few clouds,12
1430300769,279.952,1016.13,75,279.952,279.952,1.67,269.502,Clouds,few clouds,12
1430304381,283.855,1017.92,74,283.855,283.855,1.11,322.505,Clear,Sky is Clear,0
1430307690,283.855,1017.92,74,283.855,283.855,1.11,322.505,Clear,Sky is Clear,0
1430311449,283.855,1017.92,74,283.855,283.855,1.11,322.505,Clear,Sky is Clear,0
1430315007,292.638,1017.37,44,292.638,292.638,1.6,18.5,Clouds,few clouds,24
1430347225,291.637,1012.95,45,291.637,291.637,1.66,228.502,Clouds,overcast clouds,88
1430350781,291.637,1012.95,45,291.637,291.637,1.66,228.502,Clouds,overcast clouds,88
1430354367,291.637,1012.95,45,291.637,291.637,1.66,228.502,Clouds,overcast clouds,88
1430369126,286.799,1012.33,62,286.799,286.799,2.01,216.001,Clouds,scattered clouds,48
1430372681,286.799,1012.33,62,286.799,286.799,2.01,216.001,Clouds,scattered clouds,48
1430380111,284.621,1011.97,70,284.621,284.621,1.66,218.002,Clouds,broken clouds,56
1430387267,284.621,1011.97,70,284.621,284.621,1.66,218.002,Clouds,broken clouds,56
1430401552,291.086,1013.38,47,291.086,291.086,2.38,219.002,Clouds,overcast clouds,88
1430433981,287.872,1014.21,88,287.872,287.872,1.16,149.004,Rain,light rain,80
1430437543,287.872,1014.21,88,287.872,287.872,1.16,149.004,Rain,light rain,80
1430444739,284.729,1016.51,96,284.729,284.729,1.21,208.001,Rain,light rain,88
1430452125,284.729,1016.51,96,284.729,284.729,1.21,208.001,Rain,light rain,88
1430484088,284.239,1018.98,100,284.239,284.239,2.16,21.5067,Rain,light rain,92
1430487800,285.193,1020.7,100,285.193,285.193,2.21,9.0032,Rain,light rain,92
1430491283,285.193,1020.7,100,285.193,285.193,2.21,9.0032,Rain,light rain,92
1430495056,285.193,1020.7,100,285.193,285.193,2.21,9.0032,Rain,light rain,92
1430498545,285.686,1021.6,92,285.686,285.686,2.66,47.5004,Rain,light rain,92
1430502020,285.686,1021.6,92,285.686,285.686,2.66,47.5004,Rain,light rain,92
1430505729,285.686,1021.6,92,285.686,285.686,2.66,47.5004,Rain,light rain,92
1430509292,287.33,1021.15,77,287.33,287.33,1.73,24.0043,Rain,light rain,68
1430512777,287.33,1021.15,77,287.33,287.33,1.73,24.0043,Rain,light rain,68
